,Area Type,Area Name,Year,Month,Date,Industry Title,Industry Current Employment,Regional Labor Force,Regional Employment,Regional Unemployment,Regional Unemployment Rate
273900,State,California,2019,September,09/1/2019,Electronic Computer Manufacturing,67100,19473500,18750100,723400,3.7
273901,State,California,2019,September,09/1/2019,Department of Defense,63100,19473500,18750100,723400,3.7
273902,State,California,2019,September,09/1/2019,Government,2554500,19473500,18750100,723400,3.7
273903,State,California,2019,September,09/1/2019,Motor Vehicle Mfg.,17700,19473500,18750100,723400,3.7
273904,State,California,2019,September,09/1/2019,Transportation Equipment Manufacturing,134400,19473500,18750100,723400,3.7
273905,State,California,2019,September,09/1/2019,Bare Printed Circuit Board Manufacturing,8000,19473500,18750100,723400,3.7
273906,State,California,2019,September,09/1/2019,          Computer and Electronic Product Manufacturing,280500,19473500,18750100,723400,3.7
273907,State,California,2019,September,09/1/2019,          State Government Educational Services,235700,19473500,18750100,723400,3.7
273908,State,California,2019,September,09/1/2019,ResidualOther General Purpose Machinery,15500,19473500,18750100,723400,3.7
273909,State,California,2019,September,09/1/2019,"Bus,Labor, Political & Other like Org.",41000,19473500,18750100,723400,3.7
273910,State,California,2019,September,09/1/2019,Civic & Social Organizations,43500,19473500,18750100,723400,3.7
273911,State,California,2019,September,09/1/2019,          Beverage and Tobacco Product Manufacturing,68500,19473500,18750100,723400,3.7
273912,State,California,2019,September,09/1/2019,Other Food Mfg.,37200,19473500,18750100,723400,3.7
273913,State,California,2019,September,09/1/2019,            Bakeries and Tortilla Manufacturing,42900,19473500,18750100,723400,3.7
273914,State,California,2019,September,09/1/2019,          Furniture and Related Product Manufacturing,33100,19473500,18750100,723400,3.7
273915,State,California,2019,September,09/1/2019,            Computer and Peripheral Equipment Manufacturing,78400,19473500,18750100,723400,3.7
273916,State,California,2019,September,09/1/2019,Electronic Instrument Manufacturing,90100,19473500,18750100,723400,3.7
273917,State,California,2019,September,09/1/2019,            Household and Institutional Furniture and Kitchen Cabinet Manufacturing,19600,19473500,18750100,723400,3.7
273918,State,California,2019,September,09/1/2019,            Aerospace Product and Parts Manufacturing,82300,19473500,18750100,723400,3.7
273919,State,California,2019,September,09/1/2019,Specialized Design Services,24500,19473500,18750100,723400,3.7
273920,State,California,2019,September,09/1/2019,          Rental and Leasing Services,68300,19473500,18750100,723400,3.7
273921,State,California,2019,September,09/1/2019,Lessors of Real Estate,67800,19473500,18750100,723400,3.7
273922,State,California,2019,September,09/1/2019,Other Financial Investment Activities,64500,19473500,18750100,723400,3.7
273923,State,California,2019,September,09/1/2019,Other Fabricated Metal Product Mfg.,17800,19473500,18750100,723400,3.7
273924,State,California,2019,September,09/1/2019,Wood Product Manufacturing,26200,19473500,18750100,723400,3.7
273925,State,California,2019,September,09/1/2019,Building Equipment Contractors,248500,19473500,18750100,723400,3.7
273926,State,California,2019,September,09/1/2019,"            Foundation, Structure, and Building Exterior Contractors",133700,19473500,18750100,723400,3.7
273927,State,California,2019,September,09/1/2019,Legal Services,142800,19473500,18750100,723400,3.7
273928,State,California,2019,September,09/1/2019,Consumer Goods Rental,16900,19473500,18750100,723400,3.7
273929,State,California,2019,September,09/1/2019,            Auto Equipment Rental and Leasing,26000,19473500,18750100,723400,3.7
273930,State,California,2019,September,09/1/2019,Activities Related to Real Estate,111800,19473500,18750100,723400,3.7
273931,State,California,2019,September,09/1/2019,            Offices of Real Estate Agents and Brokers,53100,19473500,18750100,723400,3.7
273932,State,California,2019,September,09/1/2019,"            Agencies, Broker and Other Insurance Related Activities",120700,19473500,18750100,723400,3.7
273933,State,California,2019,September,09/1/2019,Insurance Carriers,80600,19473500,18750100,723400,3.7
273934,State,California,2019,September,09/1/2019,          Insurance Carriers and Related Activities,201300,19473500,18750100,723400,3.7
273935,State,California,2019,September,09/1/2019,Securities & Commodity Contracts,32400,19473500,18750100,723400,3.7
273936,State,California,2019,September,09/1/2019,          Financial Investments and Related Activities including Financial Vehicles,97100,19473500,18750100,723400,3.7
273937,State,California,2019,September,09/1/2019,Activities Related to Credit Intermediat,38800,19473500,18750100,723400,3.7
273938,State,California,2019,September,09/1/2019,            Depository Credit Intermediation including Monetary Authorities - Central Bank,141300,19473500,18750100,723400,3.7
273939,State,California,2019,September,09/1/2019,      Financial Activities,839200,19473500,18750100,723400,3.7
273940,State,California,2019,September,09/1/2019,               Wired Telecommunications Carriers,43800,19473500,18750100,723400,3.7
273941,State,California,2019,September,09/1/2019,Comm & Industrial Mach Rental & Leasing,22400,19473500,18750100,723400,3.7
273942,State,California,2019,September,09/1/2019,General Rental Centers,3000,19473500,18750100,723400,3.7
273943,State,California,2019,September,09/1/2019,Real Estate,232700,19473500,18750100,723400,3.7
273944,State,California,2019,September,09/1/2019,Nondepository Credit Intermediation,57500,19473500,18750100,723400,3.7
273945,State,California,2019,September,09/1/2019,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,237600,19473500,18750100,723400,3.7
273946,State,California,2019,September,09/1/2019,        Finance and Insurance,536000,19473500,18750100,723400,3.7
273947,State,California,2019,September,09/1/2019,Mining,20900,19473500,18750100,723400,3.7
273948,State,California,2019,September,09/1/2019,Goods Producing,2271900,19473500,18750100,723400,3.7
273949,State,California,2019,September,09/1/2019,Other Wood Product Mfg.,18700,19473500,18750100,723400,3.7
273950,State,California,2019,September,09/1/2019,Durable Goods,852200,19473500,18750100,723400,3.7
273951,State,California,2019,September,09/1/2019,Building Finishing Contractors,150800,19473500,18750100,723400,3.7
273952,State,California,2019,September,09/1/2019,"          Highway, Street, and Bridge Construction",29200,19473500,18750100,723400,3.7
273953,State,California,2019,September,09/1/2019,Residential Building Construction,122000,19473500,18750100,723400,3.7
273954,State,California,2019,September,09/1/2019,Construction,906800,19473500,18750100,723400,3.7
273955,State,California,2019,September,09/1/2019,          Heavy and Civil Engineering Construction,96400,19473500,18750100,723400,3.7
273956,State,California,2019,September,09/1/2019,Oil & Gas Extraction,4500,19473500,18750100,723400,3.7
273957,State,California,2019,September,09/1/2019,Construction of Buildings,207400,19473500,18750100,723400,3.7
273958,State,California,2019,September,09/1/2019,"Mining, except Oil & Gas",6100,19473500,18750100,723400,3.7
273959,State,California,2019,September,09/1/2019,Specialty Trade Contractors,603000,19473500,18750100,723400,3.7
273960,State,California,2019,September,09/1/2019,          Other Heavy and Civil Engineering Construction,11100,19473500,18750100,723400,3.7
273961,State,California,2019,September,09/1/2019,L& Subdivision,6800,19473500,18750100,723400,3.7
273962,State,California,2019,September,09/1/2019,Utility System Const.,49300,19473500,18750100,723400,3.7
273963,State,California,2019,September,09/1/2019,Primary Metal Manufacturing,16900,19473500,18750100,723400,3.7
273964,State,California,2019,September,09/1/2019,Machine Shops & Threaded Product Mfg.,43500,19473500,18750100,723400,3.7
273965,State,California,2019,September,09/1/2019,Fabricated Metal Product Mfg,132500,19473500,18750100,723400,3.7
273966,State,California,2019,September,09/1/2019,"Data Processing, Hosting & Related Services",56900,19473500,18750100,723400,3.7
273967,State,California,2019,September,09/1/2019,Telecommunications,65700,19473500,18750100,723400,3.7
273968,State,California,2019,September,09/1/2019,          Broadcasting and Content Providers,86000,19473500,18750100,723400,3.7
273969,State,California,2019,September,09/1/2019,Total Private,14880500,19473500,18750100,723400,3.7
273970,State,California,2019,September,09/1/2019,"Management, Scientific and Technical Con",210700,19473500,18750100,723400,3.7
273971,State,California,2019,September,09/1/2019,          Computer Systems Design and Related Services,338900,19473500,18750100,723400,3.7
273972,State,California,2019,September,09/1/2019,"          Architectural, Engineering, and Related Services",187200,19473500,18750100,723400,3.7
273973,State,California,2019,September,09/1/2019,"Accounting, Tax Preparation and Bookkeep",127000,19473500,18750100,723400,3.7
273974,State,California,2019,September,09/1/2019,"        Professional, Scientific, and Technical Services",1326900,19473500,18750100,723400,3.7
273975,State,California,2019,September,09/1/2019,      Professional and Business Services,2734500,19473500,18750100,723400,3.7
273976,State,California,2019,September,09/1/2019,          Real Estate and Rental and Leasing,303200,19473500,18750100,723400,3.7
273977,State,California,2019,September,09/1/2019,"          Web Search Portals, Libraries, Archives, and Other ",71900,19473500,18750100,723400,3.7
273978,State,California,2019,September,09/1/2019,            Radio and Television Broadcasting Stations,13900,19473500,18750100,723400,3.7
273979,State,California,2019,September,09/1/2019,Manufacturing,1341800,19473500,18750100,723400,3.7
273980,State,California,2019,September,09/1/2019,Support Activities for Mining,10300,19473500,18750100,723400,3.7
273981,State,California,2019,September,09/1/2019,"     Mining, Logging and Construction",930100,19473500,18750100,723400,3.7
273982,State,California,2019,September,09/1/2019,"            Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",72100,19473500,18750100,723400,3.7
273983,State,California,2019,September,09/1/2019,Machinery Manufacturing,77600,19473500,18750100,723400,3.7
273984,State,California,2019,September,09/1/2019,Logging,2400,19473500,18750100,723400,3.7
273985,State,California,2019,September,09/1/2019,      Mining and Logging,23300,19473500,18750100,723400,3.7
273986,State,California,2019,September,09/1/2019,Metalworking Machinery Mfg.,12200,19473500,18750100,723400,3.7
273987,State,California,2019,September,09/1/2019,Commercial and Service Industry Manufact,11600,19473500,18750100,723400,3.7
273988,State,California,2019,September,09/1/2019,Industrial Machinery Manufacturing,20600,19473500,18750100,723400,3.7
273989,State,California,2019,September,09/1/2019,Architectural & Structural Metals Mfg.,33500,19473500,18750100,723400,3.7
273990,State,California,2019,September,09/1/2019,Nonmetallic Mineral Product Mfg.,32500,19473500,18750100,723400,3.7
273991,State,California,2019,September,09/1/2019,            Other Specialty Trade Contractors,70000,19473500,18750100,723400,3.7
273992,State,California,2019,September,09/1/2019,Nonresidential Building Construction,85400,19473500,18750100,723400,3.7
273993,State,California,2019,September,09/1/2019,Business Support Services,58400,19473500,18750100,723400,3.7
273994,State,California,2019,September,09/1/2019,Facilities Support Serv.,12100,19473500,18750100,723400,3.7
273995,State,California,2019,September,09/1/2019,Hospitals,405100,19473500,18750100,723400,3.7
273996,State,California,2019,September,09/1/2019,Offices of Physicians,240400,19473500,18750100,723400,3.7
273997,State,California,2019,September,09/1/2019,Outpatient Care Centers,227100,19473500,18750100,723400,3.7
273998,State,California,2019,September,09/1/2019,Furniture & Home Furnish Merch whole,21300,19473500,18750100,723400,3.7
273999,State,California,2019,September,09/1/2019,Grocery Stores,316700,19473500,18750100,723400,3.7
274000,State,California,2019,September,09/1/2019,Building Material and Supplies Dealers,109600,19473500,18750100,723400,3.7
274001,State,California,2019,September,09/1/2019,Electrical and Electronic Goods Merchant,48300,19473500,18750100,723400,3.7
